title,product_url,skuid,brand,category,price,price_tier,mo_sales,mo_revenue,market_share,model,oem_part_number,item_weight,weight_tier,product_dimensions,product_size_tier,country_of_origin,Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kax mass air flow sensor 245-1108 af10140 3l3z12b579ba maf sensor original equipment replacement mass air flow sensor compatible with crown victoria e150 van e350 van super duty escape expedition f150,https://www.amazon.com/KAX-3L3Z12B579BA-Replacement-Compatible-Expedition/dp/B08QM9ZM6T/ref=sr_1_229?dchild=1&keywords=sensor&qid=1633487206&s=automotive&sr=1-229,B08QM9ZM6T,KAX,sensors,21.99,0-50$,96,2111,0.123661892,,245-1108 336-05252 L3H513215 3L3Z12B579BA 4G7Z12B579AB 3W4Z12B579AC 1F7013210A 3W4Z12B579AB 6L3Z12B579A MAS0140 245-1109 SU8751 917-822 917-823 MAS0212 MA1020 MA1037 158-1403 SU8775 MA1003 AF10141 245-1108 SU10599 MAS0164 MA986 158-1404 MAS0188 SU10600 AF10140,0.185,0-1pound,4.29 x 3.58 x 2.56 inches,1-50sq.inch,,Air flow sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eccpp automotive o2 oxygen sensor downstream fit for vw beetle 1.8l 1.9l 2.0l 2.5l for vw golf 1.8l 1.9l 2.0l for vw golf city 2.0l for vw for jetta for vw for jetta city sg1170 234-4808,https://www.amazon.com/ECCPP-Downstream-Oxygen-1999-2005-Volkswagen/dp/B01MQNK996/ref=sr_1_233?dchild=1&keywords=sensor&qid=1633487206&s=automotive&sr=1-233,B01MQNK996,ECCPP,sensors,23.45,0-50$,79,1853,0.108548311,,SG1170,0.30625,0-1pound,5.71 x 3.54 x 2.56 inches,51-100sq.inch,,Oxygen sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eccpp 234-4099 sg336 oxygen sensor fit for acura cl 1997-99 2001-03 for acura tl 2000-03 for honda civic 1992-03 for honda odyssey 1999-04 heated o2 sensor 1 sensor 2 upstream downstream 2pcs,https://www.amazon.com/ECCPP-Upstream-Dwonstream-234-4065-1996-2000/dp/B01NARDL37/ref=sr_1_235?dchild=1&keywords=sensor&qid=1633487206&s=automotive&sr=1-235,B01NARDL37,ECCPP,sensors,34.21,0-50$,40,1368,0.080137124,,234-4065 234-4099,0.575,0-1pound,3.35 x 2.95 x 1.18 inches,1-50sq.inch,,Oxygen sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
findauto replacement for tire sensor 315mhz gm original equipment tire pressure monitoring system tpms for buick for cadillac for chevrolet for gmc for hummer replaces 13598772 974-009 4pack,https://www.amazon.com/FINDAUTO-Replacement-Equipment-Monitoring-Chevrolet/dp/B0928XFYBS/ref=sr_1_236?dchild=1&keywords=sensor&qid=1633487206&s=automotive&sr=1-236,B0928XFYBS,FINDAUTO,sensors,65.99,51-100$,159,10492,0.614618933,,"10394110, 12768826, 13522628, 13581558, 13586335, 13589255, 13589597, 13598771, 13598772, 15123145, 15202272, 15254101, 15268606, 15825475, 15921013, 15922396, 20922900, 20923680, 20925924, 20964159 22853741, 22854866, 22959744, 22959748, 23445327, 25799331, 25920615, 25952370, 92186507, 4313085Z00, 4313085Z03,4313078J10, 974-009, 5502400",0.4,0-1pound,3.35 x 2.95 x 1.18 inches,1-50sq.inch,,Tier sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cps crankshaft position sensor 12596851 5s1695 compatible with gmc pickup chevy silverado suburban c1500 k1500 k2500 k3500 g30 p30 cadillac,https://www.amazon.com/SFY-Crankshaft-Position-CHEVROLET-Silverado/dp/B07T9LCN9G/ref=sr_1_238?dchild=1&keywords=sensor&qid=1633487206&s=automotive&sr=1-238,B07T9LCN9G,SFY,sensors,13.99,0-50$,308,4309,0.252420223,,,0.149375,0-1pound,3 x 2.3 x 1.3 inches,1-50sq.inch,,Position sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kax mass air flow sensor 245-1117 22680-7s00 22680-7s000a af10141 mass airflow sensor compatible with altima 2007-2014frontier 2016murano 2009pathfinder 2014rogue 2014-2015sentra 20182010-2012,https://www.amazon.com/KAX-22680-7S00-22680-7S000A-Replacement-Compatible/dp/B08QMJCN5J/ref=sr_1_239?dchild=1&keywords=sensor&qid=1633487206&s=automotive&sr=1-239,B08QMJCN5J,KAX,sensors,21.99,0-50$,165,3628,0.212527401,,245-1117 MF21058N 336-60644 86-50036 226807S000 226807S00A 917-857 MAS0401 MA1064 MAS0787 MAS0208 158-1961 158-2451 245-1118 158-0981 SU7803 SU6855 MA1239 SU7178 AF10141 245-1117 MAS0594 917-858 AF10142 MA1233 158-1471,0.189375,0-1pound,4.49 x 3.46 x 2.6 inches,1-50sq.inch,,Air flow sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denso- 2344355 oxygen sensor,https://www.amazon.com/Denso-234-4355-Oxygen-Sensor-Ratio/dp/B001F7EK26/ref=sr_1_240?dchild=1&keywords=sensor&qid=1633487206&s=automotive&sr=1-240,B001F7EK26,Denso,sensors,32.58,0-50$,69,2248,0.13168732,OXYGEN SENSOR,,0.25,0-1pound,3.6 x 2.4 x 3.5 inches,1-50sq.inch,China,Oxygen sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tire pressure sensor 315mhz tpms snap-in 4pcs for chevy gmc cadillac buick & more replaces 13586335 13581558 15922396,https://www.amazon.com/Pressure-Cadillac-Replaces-13586335-13581558/dp/B086YH735L/ref=sr_1_242?dchild=1&keywords=sensor&qid=1633487206&s=automotive&sr=1-242,B086YH735L,HQPASFY,sensors,38.99,0-50$,441,17195,1.007279122,,,0.33125,0-1pound,,,,Pressure sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tps throttle position sensor dy967 ss10387 fits ford f150 f250 f350 e150 e250 e350 explorer mustang ranger lincoln town car navigator continental mercury grand marquis mountaineer cougar,https://www.amazon.com/YCT-Throttle-Navigator-Continental-Mountaineer/dp/B07JG8F3KD/ref=sr_1_243?dchild=1&keywords=sensor&qid=1633487206&s=automotive&sr=1-243,B07JG8F3KD,YCT,sensors,20.99,0-50$,86,1805,0.105736482,,,0.09875,0-1pound,2.7 x 2.2 x 1.4 inches,1-50sq.inch,,Position sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mirozo 15006 15510 oxygen o2 sensor upstream downstream for dodge caliber dakota avenger caravan charger durango journey for jeep grand cherokee commander liberty wrangler tj 1pcs,https://www.amazon.com/MIROZO-234-4587-Downstream-Cherokee-Commander/dp/B08RYR87C1/ref=sr_1_244?dchild=1&keywords=sensor&qid=1633487206&s=automotive&sr=1-244,B08RYR87C1,MIROZO,sensors,18.89,0-50$,60,1133,0.066370878,"For Dodge, for Chrysler, for Jeep, for Mercedes, for Mitsubishi, for Smart, for Volkswagen","15006, 15510, 234-4587, 234-4770, SG1849, 250-24253, 05149171AA, 68144248AA, 56041698AA 2344587, 234-4029, 56041953AA, 56041953 AA, 234-4587, 05149171AA, 68144248AA, 56041698AA, 5S7084 /25024253 SG1849, NTK23159",0.2625,0-1pound,5.71 x 2.56 x 1.77 inches,1-50sq.inch,,Oxygen sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
delphi ss10058 engine camshaft position sensor,https://www.amazon.com/Delphi-SS10058-Engine-Camshaft-Position/dp/B000CGK3UY/ref=sr_1_243?dchild=1&keywords=sensor&qid=1633487238&s=automotive&sr=1-243,B000CGK3UY,Delphi,sensors,19.81,0-50$,70,1387,0.081250139,,"FORD%1F1Z6B288AB, FORD%1W7Z6B288AB, FORD%4469196, FORD%GY0718230",0.09,0-1pound,2 x 2 x 3 inches,1-50sq.inch,Mexico,Position sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dorman 917-033 ignition knock (detonation) sensor connector for select models black,https://www.amazon.com/Dorman-917-033-Knock-Sensor-Harness/dp/B007H8DKJG/ref=sr_1_244?dchild=1&keywords=sensor&qid=1633487238&s=automotive&sr=1-244,B007H8DKJG,Dorman,sensors,22.22,0-50$,350,7777,0.455574861,,,0.2,0-1pound,5.3 x 3.3 x 3.2 inches,51-100sq.inch,China,Detonation sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x-tra seal 17-43013 pro+ green 315mhz smart sensor,https://www.amazon.com/X-tra-17-43013-Green-315MHz-Sensor/dp/B00CMD3EOM/ref=sr_1_245?dchild=1&keywords=sensor&qid=1633487238&s=automotive&sr=1-245,B00CMD3EOM,Xtra-Seal,sensors,28.87,0-50$,30,866,0.05073008,17-43042,17-43013,0.09,0-1pound,3.4 x 2.6 x 0.7 inches,1-50sq.inch,China,Smart sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxygen sensor upstream downstream o2 sensor | replacement for ford f150 f250 ranger expedition explorer escape mazda tribute lincoln & more | replace 15717 15716 15664 zzc318861,https://www.amazon.com/Upstream-Downstream-Replacement-Expedition-ZZC318861/dp/B08LDK1QY5/ref=sr_1_248?dchild=1&keywords=sensor&qid=1633487238&s=automotive&sr=1-248,B08LDK1QY5,Gledewen,sensors,17.99,0-50$,60,1079,0.06320757,,,0.2625,0-1pound,5.7 x 1.7 x 2.5 inches,1-50sq.inch,,Oxygen sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nifeida 234-4125 oxygen sensor downstream auto parts replacement for honda cr-v 2002 2003 2004 ex lx sport utility 4-door 2.4 engine vehicle heated 15476 o2 sensor 2 24410 213-3120 36532-ppa-a01,https://www.amazon.com/234-4125-Downstream-Replacement-213-3120-36532-PPA-A01/dp/B08LL3Q4LY/ref=sr_1_250?dchild=1&keywords=sensor&qid=1633487238&s=automotive&sr=1-250,B08LL3Q4LY,nifeida,sensors,19.99,0-50$,30,600,0.035147861,234-4125 o2 sensor,"Interchangeable 36532-PPA-A01, 15476, 234-4125, ES10890, 24410, 213-3120, OS1841, SG1087,",0.226875,0-1pound,5.59 x 2.6 x 1.73 inches,1-50sq.inch,,Oxygen sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frostory car reverse backup parking sensor radar system buzzer beeps detection distance:30~150cm waterproof sensors (22mm diameter 2.3m cable) 4 packs x60d (black),https://www.amazon.com/Frostory-Reverse-Parking-Detection-Distance/dp/B074LZY71B/ref=sr_1_252?dchild=1&keywords=sensor&qid=1633487238&s=automotive&sr=1-252,B074LZY71B,Frostory,sensors,22.99,0-50$,22,506,0.029641363,,,0.6625,0-1pound,3.43 x 2.36 x 0.79 inches,1-50sq.inch,,Parking sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
honda 2014-2018 trx oxygen sensor 36531-hr3-a22 new oem,https://www.amazon.com/Honda-2014-2018-Oxygen-Sensor-36531-Hr3-A21/dp/B00NO0VJG2/ref=sr_1_253?dchild=1&keywords=sensor&qid=1633487238&s=automotive&sr=1-253,B00NO0VJG2,Honda,sensors,61.97,51-100$,30,1859,0.10889979,,,7,5.1-10pound,6 x 2 x 1 inches,1-50sq.inch,,Oxygen sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bosch 13027 premium oe fitment oxygen sensor for select full-size 1996-00 chevrolet and gmc pickups suvs and vans,https://www.amazon.com/Bosch-13027-Oxygen-Fitment-Chevrolet/dp/B000BZJ6C2/ref=sr_1_254?dchild=1&keywords=sensor&qid=1633487238&s=automotive&sr=1-254,B000BZJ6C2,Bosch Automotive,sensors,24.5,0-50$,1905,46673,2.734093543,"Express,Express,Express,Express,Express,Express,Express",19178942,0.25,0-1pound,2.2 x 1.97 x 5.83 inches,1-50sq.inch,,Oxygen sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
walker products 245-1108 mass air flow sensor,https://www.amazon.com/Walker-Products-245-1108-Mass-Sensor/dp/B00PWGPJO4/ref=sr_1_258?dchild=1&keywords=sensor&qid=1633487238&s=automotive&sr=1-258,B00PWGPJO4,Walker Products,sensors,44.35,0-50$,30,1331,0.077969672,245-1108,"3L3Z12B579A 1F7013210 CY0113215 3L3A12B579BA 1F7013210A 3W4Z12B579AC 4G7Z12B579AB 3L3F12B579BA L3H513215 AFH60M19 6L3Z12B579A 4515688 3W4F12B579AB 3L3Z12B579BA 3W4Z12B579AB 3W4F12B579AC, SU8751 19636 MA147 MF0930N SU10600 MF21042 74-50031 AFLS-133 86-50031 64-1860 213-3604 MF0930 5S7261 5S9138 5S7285 MAF0012 MAF0014 64-1848 4M-1047 917-822 221042M MF21042N SU10599 86-50031 AF10140 7.22184.23.0 AFLS-131 MF0930 20971 86170 5S8314 MAS0140 SU8775 64-1874 MAS0164 158-1403 5S9137 SU9779 64-1994 64-1850 20930",0.1,0-1pound,2.3 x 2.3 x 5.1 inches,1-50sq.inch,China,Air flow sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doskjok air fuel ratio o2 oxygen sensor downstream 234-4623 replacement for 250-24623 heated compatible with toyota prius/sienna/celica/camry/matrix/supralexus es300/gs300/gs400/gs430/gs460,https://www.amazon.com/DOSKJOK-Downstream-Replacement-250-24623-Compatible/dp/B08YK3ZQ59/ref=sr_1_259?dchild=1&keywords=sensor&qid=1633487238&s=automotive&sr=1-259,B08YK3ZQ59,DOSKJOK,sensors,18.99,0-50$,40,760,0.044520624,,234-4623,0.3125,0-1pound,7.09 x 3.23 x 2.2 inches,51-100sq.inch,,Oxygen sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oil pressure sensor switch d1843a replacement for chevy equinox colorado trailblazer colorado for gmc canyon envoy for buick enclave lacrosse rainier for cadillac srx xts 12635957,https://www.amazon.com/Pressure-Replacement-Colorado-Trailblazer-Lacrosse/dp/B09CKJKY15/ref=sr_1_262?dchild=1&keywords=sensor&qid=1633487238&s=automotive&sr=1-262,B09CKJKY15,YOHAIR,sensors,16.99,0-50$,60,1019,0.059692784,,,0.128125,0-1pound,3.54 x 2.44 x 1.34 inches,1-50sq.inch,,Pressure sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acdelco gm original equipment 20938122 rear wheel speed sensor,https://www.amazon.com/ACDelco-20938122-Original-Equipment-Sensor/dp/B0049HS6HO/ref=sr_1_264?dchild=1&keywords=sensor&qid=1633487238&s=automotive&sr=1-264,B0049HS6HO,ACDelco,sensors,38.53,0-50$,83,3198,0.1873381,ABS Wheel Speed Sensor,20938122,0.05,0-1pound,4.5 x 4.5 x 1.7 inches,1-50sq.inch,Mexico,Speed sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kax oxygen sensor 250-24648 fit for cruze sonic cts macan o2 sensor replacement,https://www.amazon.com/KAX-250-24648-Equipment-Replacement-Downstream/dp/B087NDBNM2/ref=sr_1_265?dchild=1&keywords=sensor&qid=1633487238&s=automotive&sr=1-265,B087NDBNM2,KAX,sensors,19.99,0-50$,67,1339,0.07843831,,,0.3,0-1pound,6 x 2.3 x 2.1 inches,1-50sq.inch,,Oxygen sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
faersi mass air flow sensor meter maf 22680-7s000 af10141 for nissan 2003-2014 altima & 2006-14 maxima & 07-13 sentra & 05-15 xterra & 2003-2015 murano | infiniti 08-13 g37 & 05-08 g35 & more suzuki,https://www.amazon.com/FAERSI-Sensor-22680-7S000-AF10141-Infiniti/dp/B07H8GL44M/ref=sr_1_266?dchild=1&keywords=sensor&qid=1633487238&s=automotive&sr=1-266,B07H8GL44M,FAERSI,sensors,19.79,0-50$,273,5403,0.31650649,22680-7S000 MAF Sensor,"22680-7S000, 74-500036, 86-50036, AM-185938538, MF21058N, 336-60644, 226807S000, 221058M, 5S5683, MF21058, AF10141, 22680-7S00A, 22680-CA000",0.134375,0-1pound,4.29 x 2.87 x 1.93 inches,1-50sq.inch,,Air flow sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kax 1/2-inch drive 7/8-inch (22 mm) offset oxygen sensor socket wire gate accesses o2 sensor from the side o2 sensor socket prevents damage to wires all vehicle o2 sensor removal and installation,https://www.amazon.com/KAX-Accesses-Prevents-Vehicle-Installation/dp/B08JZ2YM8D/ref=sr_1_267?dchild=1&keywords=sensor&qid=1633487238&s=automotive&sr=1-267,B08JZ2YM8D,KAX,sensors,9.99,0-50$,77,769,0.045047842,,,0.55,0-1pound,5.1 x 2.8 x 1.8 inches,1-50sq.inch,,Oxygen sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kax 213-4764 oxygen sensor original equipment replacement o2 sensor sensor 1 upstream compatible for 2013-15 encore 1.4l 2011-15 cruze/volt 1.4l 2012-15 sonic 1.4l 2013-15 trax 1.4l,https://www.amazon.com/KAX-213-4764-Equipment-Replacement-compatible/dp/B084P7FJSM/ref=sr_1_268?dchild=1&keywords=sensor&qid=1633487238&s=automotive&sr=1-268,B084P7FJSM,KAX,sensors,18.99,0-50$,101,1918,0.112355996,,250-24612 ST-24612,0.3375,0-1pound,6.1 x 2.3 x 0.6 inches,1-50sq.inch,,Oxygen sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eccpp o2 02 oxygen sensor 234-4448 downstream sensor 2 fit 2011 for hyundai sonata 2.0l 2011 for hyundai sonata 2.4l 2011 2012 2013 2014 for kia optima 2.0l 2011 2012 2013 for kia optima 2.4l,https://www.amazon.com/ECCPP-Downstream-Hyundai-2011-2014-234-4448/dp/B07YC1FNHJ/ref=sr_1_267?dchild=1&keywords=sensor&qid=1633487288&s=automotive&sr=1-267,B07YC1FNHJ,ECCPP,sensors,24.99,0-50$,38,950,0.05565078,,,0.26875,0-1pound,5.71 x 2.56 x 1.77 inches,1-50sq.inch,,Oxygen sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autel mx-sensor 433/315 mhz tpms 1pc tire pressure monitor sensor 2 in 1 replaced oem tire sensors screw-in rubber valves rubber stem mx sensor,https://www.amazon.com/Autel-MX-Sensor-Pressure-Monitor-Replaced/dp/B08L52HD4J/ref=sr_1_268?dchild=1&keywords=sensor&qid=1633487288&s=automotive&sr=1-268,B08L52HD4J,Autel,sensors,30.99,0-50$,45,1395,0.081718777,Autel MX-Sensor 2 In 1 (315MHz + 433MHz),,0.039625,0-1pound,5.51 x 3.94 x 1.38 inches,1-50sq.inch,,Tier sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gm genuine parts 20999338 windshield washer fluid level sensor 8 in,https://www.amazon.com/ACDelco-20999338-Original-Equipment-Windshield/dp/B005OV0AOQ/ref=sr_1_270?dchild=1&keywords=sensor&qid=1633487288&s=automotive&sr=1-270,B005OV0AOQ,GM,sensors,15.95,0-50$,131,2089,0.122373137,,20999338,0.01,0-1pound,8 x 8 x 1 inches,51-100sq.inch,China,Fluid level sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zbn crankshaft position sensor 06a906433l ss10811 compatible with audi a4 quattro s3 tt seat leon toledo beetle bora eos gti golf jetta passat 06a906433n,https://www.amazon.com/Crankshaft-Position-Sensor-06A906433B-ZBN/dp/B0793KZ6PL/ref=sr_1_271?dchild=1&keywords=sensor&qid=1633487288&s=automotive&sr=1-271,B0793KZ6PL,ZBN,sensors,14.99,0-50$,45,675,0.039541344,,,0.19375,0-1pound,5 x 4.45 x 1.85 inches,1-50sq.inch,,Position sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
